name,sex,sign,content
比企谷君关门弟子,男, 温柔正确的人总是难以生存，因为这世界既不温柔，也不正确。$$     ,ding~你听，这动人的声音又来催我上课了，所以这两个币就先放我兜里了，不慌给你了
狂龙的咆哮,保密,,我很好奇这是实施捕捉还是mmd的形式？如果是实施捕捉的话也太精美了吧！
bvvt,男,,28分钟左右  说的“个人势”是什么意思？
MueCCi,保密,蓬蒿人,这个模型好完美，甚至让我有种哪怕做前滚翻也不会出事的感觉
Abandonever,保密,,恭喜星姐！$我虽然关注才一个月左右，但真的喜欢上了，努力的女孩谁不喜欢呢？$昨天三点多关的直播，真的和一堆人跟过年一样狂欢。虽然是才关注没多久，但把星姐的历程这么看下来也清楚了，能走到这一步真的太不容易了，真的就是现代偶像最励志的一个[热词系列_吹爆]$还有各位大佬们，那个怎么拿粉丝牌，b站玩这么久都不知道[捂脸]
来自天边的声控,保密,Rua!,不是，这个黑色指套和黑色背景我根本看不清楚手指[小电视_吃惊]
榊原misaki,男,松鼠打不过仓鼠就是睿智，不服打架,粽子的3D砧板什么时候有
USL良离客,男,"啤酒真凉,我还坐在大钟旁,真吊",星姐有粉丝群嘛？[呲牙]
Defeter,男,“思乡了。”$说人话。$“想家了。”,16w粉丝15.5w播放，粉丝纯度挺高的
jyzyw,保密,Blin～blin～(  •̆ ᵕ •̆)～,看这播放量星姐的粉丝质量高到吓人[2233娘_吃惊]
我永远爱祭,男,,本人没什么文化，只能说一句:星姐，永远滴神！（我永远单推星姐）
KlC8462852,男,,星姐这场DDD披露会简直让我嗨到不行！我gachi了，入彗星舰队了。星姐今天也很可爱！
某不科学的动点P,男,,我们模型群里一群人瞬间单推
马克IV里的歌姬,男,The only one,发病了就是日本大司马
fengwl789,保密,,不是应该用3D身体打块吗？[抠鼻]
年复一日,保密,这个人死了，什么都没有写( ＇ _ ｀),早上看还14w粉，中午就15w了？
只愿执手听风铃,保密,,昨晚真的看着看着就哭了，yagoo的救世主以3d形象降临！
私心画,男,汐。,终于有3d了啊
利兹菲尔德,男,当个屁的单推人，我就是dd,看了好多遍了，kksk
污鸦WU,男,,突然发现上首页了
aa55,保密,士郎厨，牛姨吹，算不上JO粉，心疼霜星的货。喜欢太多，只要我看的多，就不容易和别人吵起来（？）祝愿学妹和咕哒有个好未来,DD不请自来[笑哭]，这就是星姐吗，爱了爱了
帕崎星摸笨泥,保密,你这家伙，在偷看我的个人资料吧！,仔细一看，星姐还是有胸的
乩仙,男,…………………………………………………,这就是homolive里唯二的爱豆吗，单推了[热词系列_知识增加]
Mineko,男,哇哦(≧∇≦)ﾉ,少有的硬笔比赞多，神经病大姐姐最爱了，单推了
普通一根棒冰,男,(≧ω≦)/,今天，我单推星姐!
心安儿,保密,这个人是个dd,星姐是神！！！[热词系列_吹爆][热词系列_打卡]
TokamiMK2,男,,星姐这手指是被面包狗给切下来冷藏了吗
风风时时,男,如傻子一般碌碌无为,感谢holo和字幕组，我太爱了
香草味的紫夜,男,,yagoo终于出院了
_希儿芙乐艾_,保密,,这3d质量好高啊
清歌的辣条,保密,学海无涯苦作舟,他这个镜像好像是直接复制了一个颠倒的模型到地板下面233，47：30左右看的很清楚了
世界的唯---,男,无情的扣6机器，伟大的盥洗室之主信徒。,太耀眼了！我单推了！
云流心Official,男,,内八的蓝发大姐姐，爱了[热词系列_猛男必看]
来点pocky,保密,有个性不签名,来了来了，现在关注等百万以后我就是老粉了[大笑][doge]
那个传说中的传说,男,整合收藏中，“无fuck说”一般是搞笑的，剩下的是真的无fuck说,在现场
纸上狂魔,保密,歪比歪比歪比巴卟,牛逼！只能喊出这句话！
云少佳,保密,,当有人说没有什么是完美的，我（举牌子）.jpg
黑下松彦Official,男,THE WAY I AM,不懂就问，马三角是什么
柚桥_Channel,保密,欢迎各位有能力的MAD/AMV制作者——这里是寥寥两人的柚桥制作组……目前主攻动画特摄方面，有能帮助我们的建议请私聊,上首页了，再来刷一遍神……偶像大姐姐[doge]
Timesplitters,保密,* 行，五年退休职工再就业难,彗星降りれるステ一ジに、$可憐に咲かせる愛の華$生まれ変わった私を纏い、$ホロめく舞台に飛び込み参上$??期生星街彗星、$みんなをスタァライトしちゃいます! (幻听)
默忧不是抹油哟,保密,3月我要更新！！！,YAGOO的偶像萌啊
星白闲-,女,,yagoo:偶像梦，回来力！
織田信姫official,保密,这家伙在家憋的精神不正常了，想到什么发什么。,喂yagoo，你哭了吗
穹の線,保密,,星姐加油，迷迭迷迭yagoo桑~
TaeyeonXuX,男,,首页了[大哭]
luo风jia月,保密,平凡如你我，简单如他人,(*/ω＼*)
不爱喝牛奶的谷粒多,男,,竟然成了音乐区榜一[热词系列_知识增加]
朔之星,男,深渊处的灯塔，朔之星,投的音乐区还行
吸彗星大法,保密,,星姐是v界真正的灰姑娘，经历了这么多苦难，变成夜空中最闪耀的那颗星，邂逅了王子yagaoo（大雾）[doge]
-雨肖,男,我爱学习，嗯，学习,全程live？
Nio-ch,男,出道准备ing？,星姐这个二月大概是涨了6万粉
余音度半,男,索米厨 少前绝赞发育中,舰长免费辣
阿轩酱酱酱酱酱,保密,我喜欢小狐狸,yagoo的偶像梦、泪，冲了出来[tv_笑哭]
老星辰啊,男,二次元，我来啦！,星姐，永远滴神
墨水师姐,男,式厨，式吹,在认识星姐之前我绝对想不到“姐啊你神经啊”是一句赞美
会飞的老崔,保密,,出现了 yagoo等待许久终于等到真正的偶像了
avengerLilysaber,男,,没什么好说的，星姐，冲冲冲[打call]
一般通过肥豚,男,_(:з」∠)_,质量好[热词系列_吹爆]
花汪花汪,男,DD哒！,Suisei:总有一天我会让拒绝我的所有公司后悔$，她做到了，彗星，真是一个好名字，人如其名
暗语lonelyargot,男,单推中……               $$$$箱推hololive！！！！！！,一步一步的看她好起来，真的好舒畅。$旧皮时因俄罗斯方块关注，然后星姐马上转正hololive那一刻我就已经预想到今天了。被她吸引，她的的歌声，她的打块，她的噫hihihi。她的灵魂真的很有趣
水查Mizusa,保密,扶她,我永远喜欢星街彗星（放弃了思考
藤花冰璇vics,男,（转发只是想已弄点经验而已$$（想起来的话会清理下动态的（大概$$http://debugtbs.qq.com,开始期待千舰了[笑哭]
柠檬今天没有汁,保密,,啊啊啊这个女人太可爱了！！！
莫奈千丈,男,一个有梦想的孩纸,星姐唱的歌我除了天球都没听过（￣▽￣）
我叫无语无语,男,,这是我自himehina之后第二个觉得这是真的偶像啊的vtuber
爱丽特蕾斯,保密,日常过气东方人,你是划过天空的慧星，$为迷途的人带来梦想的可能。$你是挑战苍穹的彗星，$为放弃的人带来希望的魔法。$你是星街彗星，苍蓝的彗星。$咏星者们愿为你咏唱划破银河的赞歌。
白鸟风鸣,男,若是彗星选择了我，我便为你降下整片星空,yagoo扛着医院百米冲刺起来了[热词系列_知识增加]
栗山未来Mirai_sama,保密,没有未来的未来不是我想要的未来,上舰了 助攻千舰
Alaylm丶kh,男,偶累哇刚大木哒！,星姐总有种junna的感觉，但温柔些。
古道西風獸,男,哦豁,"纯DD,gachi了,歌颂星姐！赞美字幕组！"
禾NOGI,男,瞳孔地震，三观崩塌,真是嗨到不行啊[打call]
夢境困,男, 希望一直能在我期望的梦里活着.........      静静地推着gal,是我眼花了吗，总觉得那对A晃起来了
DDの多推人,保密,嗷拉个喵,加油啊，大姐姐，就如你的名字一般，成为划过街道上空最闪亮的彗星，去证明你一直以来的努力没有白费[洛天依_打尻][洛天依_打尻][洛天依_打尻]
宅喵Niyako,男,做自己的自己，不做别人的自己喵！$$,不仅仅是yagoo的梦想啊也是星姐自己的梦想啊！一路上磕磕绊绊努力到现在真的很感动。那么星姐也要继续努力像下一个梦想勇敢飞行啊！[2233娘_耶]
帝王是我阿伟啦,保密,新人up主，请大家多多关照,yagoo他从医院里百米冲刺出来了！
我希望这是个好记的ID,男,这个人懒死了，真的什么都没有写,有什么样的v就有什么样的粉，12h虚空榜一星咏者都是神经病（
My7self,男,人均藤校带逻辑家，我自当我金融民工,yagoo扛起了icu冲了过来！[热词系列_知识增加]
才不是阿柴的阿豺,保密,游戏只玩单机，射击始终菜鸡的up,整个视频我什么也没看到，于是我便躺在床上，却久久不能入睡。最后我又看了一遍，终于在视频的角落看到几个大字“yagoo活了”$                                                ――现充文豪[doge][doge]
疯狂科学家凤凰院凶真,男,,一路都非常爱她的歌声，厚积薄发，星姐到今天世界第一真的太感人了。
十二点又过了,男,帅气如我。,一切的努力都没有白费，终于迎来了收获。[大哭][大哭][大哭]
影ロ羽,保密,睿总手下大弟子CY没有妈～,yagoo再次觉得可以了
辰河i,男,,[打call][打call][打call][打call][打call]
麻风桑,男,.,垂死病中惊坐起，噫！好！我中了！！——牙垢
小丰子2333,保密,游戏是集艺术之大成的新媒体载体···愿带有艺术性的游戏一直创新下去。,星姐唱的很好，就是后场（包括伴奏这些）太烂，估计经验不足，衬不起这个歌声啊。yagoo，长的心啊，这是你的心愿啊！[偷笑]
Soundwaving,女,Pain past is pleasure.,星之路
依然杰克逊,男,好 好 好,yagoo完成了对星姐的承诺$星姐完成了yagoo的梦想
一般路过星咏者,男,单推人,上首页啦啦啦啦啦啦
CJacky,保密,,不是我吹~ 你看那可见的胸腔震动就知道星姐唱功有多利害了!!!
Sigma丶Washington,保密,,来了来了[2233娘_大笑]
过客留香,男,,我们家有点大姐姐的神经病已经成为赛高偶像范的神经病了........[doge]
TNTPower,保密,,刚看vtuber的观众，知道星姐也不到两星期，但是为梦想而奋斗的人真的帅气。据说再过几天是星姐生日，到时候补一下船票[星星眼]
後鳥羽空良_,男,kono DD 哒！,10年老粉不请自来
Dorafield,保密,,直播的时候就希望下次二指魔人不要那么紧张顺便能换个好点的麦和收音环境[tv_难过]
不色盲的狗,男,愿你心如花木,从3D回看YAGOO对idol的执念[2233娘_大笑]
夕珞0v0,男,,如何简单概括一下这次盛况呢[doge]$白嫖党多多少少都打了b坷垃或者上舰[doge]$没错 我就是那个打b坷垃的白嫖[doge]
黑下松彦Official,男,THE WAY I AM,这个蓝发精神病3d化了？$（摘下anti面具）$泪，流了下来
义骏骏君,男,A.M.T,星姐$太厉害了！！！！
黄毛诚,男,路过的大魔法师$,发病的彗酱，真可爱
楼主不打呼噜,保密,,蒂卡体死
单推空妈,保密,我永远喜欢空妈！,蓝色总能让我目不转睛。[打call]
安托涅尔恭,男,现在，开始我们的游戏吧！,我爱星姐！
老二刺猿了呐,保密,这个二刺猿是个DD！,一小时配信x 十二小时耐久加虚空同传不间断涨粉配信✓
annkoe,男,空着挺难看的，就随便填点什么吧~（￣▽￣）~$背景图向下拉之后可以在右下角发现一个只是在看着的橘前辈 (OMO),哇，看完这个我真的不知道说什么了，感觉真的超感动，我永远喜欢星姐，我永远单推星姐!!!
九撒繁星落成雪,保密,快要成为B站最稀少的咸鱼Lv6了$27344/28800,不要停下来啊（指上舰）！！！
传说中的煌獨,男,欢迎关注推特@NiceDriver_CN/不时搬运油管或推特上的vtuber视频/hololiveDD,烤肉man牛批！星姐牛批！
一只会空中劈叉的坤坤,保密,还是有点想放弃,我单推星姐[热词系列_吹爆]
异色瞳蠢兔子,保密,,话说suisui什么时候暴打犬山哥啊，想看yagoo又一次回icu
抖hen泰,男,。。。。。。。。。,这次live怕是要成为很多3d化直播的一座山[热词系列_吹爆]
噫hihihihihihi,保密,一入b站深似海，从此节操是路人,感谢烤肉man！[打call][打call][打call]
所罗门poi丶,保密,这里是一只萌萌的poi在这里求关注，求关注，求关注，谢谢大家的关注啦～平时没事的话会开开直播玩玩游戏欢迎大家来观看，球球群84743939～,恭喜星姐3D化，慧酱今天也很可爱[tv_流鼻血]
希希TV,保密,希希TV,喜欢星姐真的太好了[大哭][大哭]
问心逐光,保密,,看星姐坚持不懈努力成长到现在，开场时的激动，dd们的狂欢无一不证明了星姐一直以来的辛苦没有白费，偶像的成功除了偶像本人的努力更离不开dd们的支持，愿星咏者们能伴随星姐前往更美好的未来，领略更多的精彩，我们的每一次观看，每一个点赞都将成为星姐迈向梦想的道路，是对深井冰大姐姐最好的支持[tv_微笑]
所罗门poi丶,保密,这里是一只萌萌的poi在这里求关注，求关注，求关注，谢谢大家的关注啦～平时没事的话会开开直播玩玩游戏欢迎大家来观看，球球群84743939～,神回，终于等到了，根本看不够[热词系列_神仙UP]
